hh1,hh2,d1,no_relat1,ok1,sk1,bk1,scl1,so2,sc2,st2,scr2,sl2,sa2,sp2,so1,sc1,st1,scr1,sl1,sa1,sp1,d2,no_relat2,ok2,sk2,bk2,scl2,ne1,ne2,e1,e2,geod_distance,n_of_links_hh1,n_of_links_hh2,same_family1,same_family2,land2,livestock2,land1,livestock1,ol2,ol1,oli2,oli1,direct_link_hh1,direct_link_hh2,religion1,religion2,members1,members2
78,110,362.39999,1,0,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,0,0,1,0,0,0,0,362.39999,1,0,0,0,0,0,0,1,1,3,7,2,0,0,.79529411,0,.44615689,30400,1.3384707,2.3858824,.30399999,0,0,0,Lutheran,Muslim,2,2
13,110,532.79999,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,1,0,0,0,0,532.79999,1,0,0,0,0,0,0,1,1,3,7,2,0,0,.79529411,0,.3193627,0,.9580881,2.3858824,0,0,0,0,Catholic,Muslim,2,2
18,110,564,1,0,0,0,0,0,.25,.25,.5,0,0,0,0,0,1,0,0,0,0,564,1,0,0,0,0,0,0,1,1,3,9,2,0,0,.79529411,0,1.106544,6000,3.3196321,2.3858824,.059999999,0,0,0,Catholic,Muslim,2,2
77,110,708,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,708,1,0,0,0,0,0,0,1,1,4,4,2,0,0,.79529411,0,.8192206,0,2.4576619,2.3858824,0,0,0,0,Lutheran,Muslim,2,2
57,110,336,1,0,0,0,0,0,.16666667,.16666667,.33333334,0,0,.33333334,0,0,1,0,0,0,0,336,1,0,0,0,0,0,0,1,1,3,12,2,0,0,.79529411,0,1.316789,0,3.950367,2.3858824,0,0,0,0,Lutheran,Muslim,2,2
95,110,921.59998,1,0,0,0,0,.16666667,.41666669,0,.41666669,0,0,0,0,0,1,0,0,0,0,921.59998,1,0,0,0,0,0,0,1,1,3,6,2,0,0,.79529411,0,.4107118,0,1.2321354,2.3858824,0,0,0,0,Catholic,Muslim,2,2
90,110,612,1,0,0,0,1,.16666667,.29166669,.125,.125,.16666667,0,.125,0,0,1,0,0,0,0,612,1,0,0,0,1,0,0,1,1,4,7,2,0,0,.79529411,0,.98914713,7200,2.9674413,2.3858824,.071999997,0,0,0,Catholic,Muslim,2,2
69,110,612,1,0,0,0,0,0,.125,.16666667,.29166669,.125,0,.29166669,0,0,1,0,0,0,0,612,1,0,0,0,0,0,0,1,1,4,7,2,0,0,.79529411,0,4.650588,33000,13.951764,2.3858824,.33000001,0,0,0,Catholic,Muslim,2,2
31,110,676.79999,1,0,0,0,0,0,.5,.25,.25,0,0,0,0,0,1,0,0,0,0,676.79999,1,0,0,0,0,0,0,1,1,3,17,2,0,0,.79529411,0,2.5222549,17600,7.5667648,2.3858824,.176,0,0,0,Lutheran,Muslim,4,2
20,110,528,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,528,1,0,0,0,0,0,0,1,1,3,12,2,0,0,.79529411,0,1.5572079,49200,4.6716237,2.3858824,.49200001,0,0,0,Muslim,Muslim,2,2
38,110,436.79999,1,0,0,0,0,.25,0,0,.75,0,0,0,0,0,1,0,0,0,0,436.79999,1,0,0,0,0,0,0,1,1,3,12,2,0,0,.79529411,0,1.81451,2400,5.4435301,2.3858824,.024,0,0,0,Lutheran,Muslim,5,2
60,110,180,1,0,0,0,0,.125,.5,0,.125,0,.125,.125,0,0,1,0,0,0,0,180,1,0,0,0,0,0,0,0,0,3,11,2,0,0,.79529411,0,.56089872,35000,1.6826961,2.3858824,.34999999,0,0,0,Catholic,Muslim,2,2
53,110,312,1,0,0,0,0,.5,0,0,.5,0,0,0,0,0,1,0,0,0,0,312,1,0,0,0,0,0,0,1,1,3,8,2,0,0,.79529411,0,.76734698,0,2.3020411,2.3858824,0,0,0,0,Catholic,Muslim,3,2
10,110,297.60001,1,0,0,0,0,0,0,.75,.25,0,0,0,0,0,1,0,0,0,0,297.60001,1,0,0,0,0,0,0,1,1,2,23,2,0,0,.79529411,0,3.8885291,1630400,11.665587,2.3858824,16.304001,0,0,0,Muslim,Muslim,4,2
28,110,302.39999,1,0,0,0,0,0,.25,0,.25,0,0,.5,0,0,1,0,0,0,0,302.39999,1,0,0,0,0,0,0,1,1,3,11,2,0,0,.79529411,0,.93189281,2400,2.7956784,2.3858824,.024,0,0,0,Lutheran,Muslim,2,2
39,110,350.39999,1,0,0,0,0,.5,0,0,.5,0,0,0,0,0,1,0,0,0,0,350.39999,1,0,0,0,0,0,0,1,1,2,11,2,0,0,.79529411,0,1.843137,10600,5.5294113,2.3858824,.106,0,0,0,Catholic,Muslim,3,2
91,110,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,1,1,4,1,2,0,0,.79529411,0,.62137258,4000,1.8641177,2.3858824,.039999999,0,0,0,Lutheran,Muslim,2,2
61,110,254.39999,1,0,0,0,0,.5,.16666667,.16666667,.16666667,0,0,0,0,0,1,0,0,0,0,254.39999,1,0,0,0,0,0,0,1,1,3,12,2,0,0,.79529411,0,1.895686,15200,5.687058,2.3858824,.152,0,0,0,Muslim,Muslim,2,2
113,110,684,1,0,0,0,0,.25,.25,0,.5,0,0,0,0,0,1,0,0,0,0,684,1,0,0,0,0,0,0,1,1,3,6,2,0,0,.79529411,0,.58764702,1200,1.7629411,2.3858824,.012,0,0,0,Catholic,Muslim,2,2
101,110,201.60001,1,0,0,0,0,0,0,0,.5,0,0,.5,0,0,1,0,0,0,0,201.60001,1,0,0,0,0,0,0,1,1,3,8,2,0,0,.79529411,0,1.002388,22200,3.007164,2.3858824,.222,0,0,0,Catholic,Muslim,2,2
117,110,398.39999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,398.39999,1,0,0,0,0,0,0,1,1,3,2,2,0,0,.79529411,0,0,0,0,2.3858824,0,0,0,0,Lutheran,Muslim,1,2
106,110,1089.6,1,0,0,0,0,.16666667,0,0,.41666669,0,0,.41666669,0,0,1,0,0,0,0,1089.6,1,0,0,0,0,0,0,1,1,4,9,2,0,0,.79529411,0,3.4280391,0,10.284117,2.3858824,0,0,0,0,Lutheran,Muslim,4,2
75,110,662.40002,1,0,0,0,1,0,0,.66666669,.16666667,0,0,.16666667,0,0,1,0,0,0,0,662.40002,1,0,0,0,1,0,0,1,1,4,8,2,0,0,.79529411,0,1.063373,17600,3.1901188,2.3858824,.176,0,0,0,Catholic,Muslim,2,2
30,110,573.59998,1,0,0,0,0,.5,0,0,.5,0,0,0,0,0,1,0,0,0,0,573.59998,1,0,0,0,0,0,0,1,1,3,4,2,0,0,.79529411,0,1.03098,0,3.0929399,2.3858824,0,0,0,0,Lutheran,Muslim,1,2
73,110,607.20001,1,0,0,0,0,.1,0,.1,.34999999,.25,.1,.1,0,0,1,0,0,0,0,607.20001,1,0,0,0,0,0,0,1,1,4,5,2,0,0,.79529411,0,1.350837,7200,4.0525112,2.3858824,.071999997,0,0,0,Muslim,Muslim,2,2
109,110,446.39999,1,0,0,0,0,0,0,0,.33333334,.33333334,0,.33333334,0,0,1,0,0,0,0,446.39999,1,0,0,0,0,0,0,1,1,4,11,2,0,0,.79529411,0,.33662751,0,1.0098826,2.3858824,0,0,0,0,Catholic,Muslim,2,2
14,110,549.59998,1,0,0,0,0,.083333336,.25,.083333336,.5,0,.083333336,0,0,0,1,0,0,0,0,549.59998,1,0,0,0,0,0,0,1,1,3,8,2,0,0,.79529411,0,.54313731,0,1.6294119,2.3858824,0,0,0,0,Catholic,Muslim,3,2
11,110,309.60001,1,0,0,0,0,.25,0,.41666669,.16666667,.16666667,0,0,0,0,1,0,0,0,0,309.60001,1,0,0,0,0,0,0,1,1,2,6,2,0,0,.79529411,0,5.4656858,204800,16.397057,2.3858824,2.0480001,0,0,0,Catholic,Muslim,6,2
64,110,616.79999,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,1,0,0,0,0,616.79999,1,0,0,0,0,0,0,1,1,3,11,2,0,0,.79529411,0,3.531373,0,10.594119,2.3858824,0,0,0,0,Catholic,Muslim,3,2
8,110,434.39999,1,0,0,0,0,.1,.16666667,.1,.26666668,.1,0,.26666668,0,0,1,0,0,0,0,434.39999,1,0,0,0,0,0,0,1,1,3,11,2,0,0,.79529411,0,1.0309401,8200,3.0928202,2.3858824,.082000002,0,0,0,Lutheran,Muslim,2,2
2,110,535.20001,1,0,0,0,0,0,.375,0,.375,.125,0,.125,0,0,1,0,0,0,0,535.20001,1,0,0,0,0,0,0,1,1,3,7,2,0,0,.79529411,0,1.791863,126400,5.3755889,2.3858824,1.2640001,0,0,0,Catholic,Muslim,2,2
82,110,340.79999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,340.79999,1,0,0,0,0,0,0,0,0,4,4,2,0,0,.79529411,0,.241852,0,.72555602,2.3858824,0,0,0,0,Lutheran,Muslim,1,2
102,110,184.8,1,0,0,0,0,0,0,0,.5,.5,0,0,0,0,1,0,0,0,0,184.8,1,0,0,0,0,0,0,1,1,4,5,2,0,0,.79529411,0,.50522548,34000,1.5156765,2.3858824,.34,0,0,0,Muslim,Muslim,3,2
119,110,144,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,144,1,0,0,0,0,0,0,0,0,2,3,2,0,0,.79529411,0,0,0,0,2.3858824,0,0,0,0,Catholic,Muslim,1,2
49,110,127.2,1,0,0,0,0,0,.25,.25,.5,0,0,0,0,0,1,0,0,0,0,127.2,1,0,0,0,0,0,0,0,0,3,8,2,0,0,.79529411,0,.89058822,34800,2.6717646,2.3858824,.34799999,0,0,0,Lutheran,Muslim,2,2
65,110,499.20001,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,1,0,0,0,0,499.20001,1,0,0,0,0,0,0,1,1,3,4,2,0,0,.79529411,0,1.060392,2400,3.1811762,2.3858824,.024,0,0,0,Lutheran,Muslim,2,2
112,110,31.200001,0,0,1,0,1,.25,0,0,.75,0,0,0,0,0,1,0,0,0,0,31.200001,0,0,1,0,1,0,0,1,1,1,10,2,1,1,.79529411,0,4.5137262,56000,13.541179,2.3858824,.56,0,0,1,Muslim,Muslim,4,2
6,110,631.20001,1,0,0,0,0,0,.25,0,.75,0,0,0,0,0,1,0,0,0,0,631.20001,1,0,0,0,0,0,0,1,1,4,4,2,0,0,.79529411,0,.43764701,8200,1.3129411,2.3858824,.082000002,0,0,0,Catholic,Muslim,2,2
76,110,619.20001,1,0,0,0,0,.06666667,.73333335,.06666667,.06666667,.06666667,0,0,0,0,1,0,0,0,0,619.20001,1,0,0,0,0,0,0,1,1,3,11,2,0,0,.79529411,0,2.0160091,29800,6.048027,2.3858824,.29800001,0,0,0,Lutheran,Muslim,3,2
115,110,566.40002,1,0,0,0,0,0,.33333334,0,.33333334,.33333334,0,0,0,0,1,0,0,0,0,566.40002,1,0,0,0,0,0,0,1,1,3,5,2,0,0,.79529411,0,.48750001,6000,1.4625001,2.3858824,.059999999,0,0,0,Catholic,Muslim,1,2
108,110,482.39999,1,0,0,0,0,0,0,0,.375,.125,.125,.375,0,0,1,0,0,0,0,482.39999,1,0,0,0,0,0,0,0,0,3,22,2,0,0,.79529411,0,2.0785489,40000,6.2356467,2.3858824,.40000001,0,0,0,Catholic,Muslim,2,2
87,110,650.40002,1,0,0,0,1,0,.5,.25,.25,0,0,0,0,0,1,0,0,0,0,650.40002,1,0,0,0,1,0,0,1,1,3,5,2,0,0,.79529411,0,.97764713,46800,2.9329414,2.3858824,.46799999,0,0,0,Muslim,Muslim,2,2
63,110,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,3,5,2,0,0,.79529411,0,1.442598,0,4.3277941,2.3858824,0,0,0,0,Lutheran,Muslim,1,2
111,110,472.79999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,472.79999,1,0,0,0,0,0,0,1,1,4,9,2,0,0,.79529411,0,1.094314,4800,3.2829418,2.3858824,.048,0,0,0,Catholic,Muslim,3,2
96,110,909.59998,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,1,0,0,0,0,909.59998,1,0,0,0,0,0,0,0,0,4,2,2,0,0,.79529411,0,.34459999,3600,1.0338,2.3858824,.035999998,0,0,0,Muslim,Muslim,2,2
50,110,520.79999,1,0,0,0,0,0,.25,0,.25,.25,0,.25,0,0,1,0,0,0,0,520.79999,1,0,0,0,0,0,0,1,1,4,5,2,0,0,.79529411,0,.37498629,15200,1.1249589,2.3858824,.152,0,0,0,Lutheran,Muslim,2,2
118,110,244.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,244.8,1,0,0,0,0,0,0,0,0,3,5,2,0,0,.79529411,0,0,0,0,2.3858824,0,0,0,0,Lutheran,Muslim,1,2
100,110,559.20001,1,0,0,0,0,.5,0,0,.25,.25,0,0,0,0,1,0,0,0,0,559.20001,1,0,0,0,0,0,0,1,1,3,12,2,0,0,.79529411,0,.64525491,0,1.9357648,2.3858824,0,0,0,0,Catholic,Muslim,3,2
71,110,643.20001,1,0,0,0,1,0,0,0,.5,0,0,.5,0,0,1,0,0,0,0,643.20001,1,0,0,0,1,0,0,1,1,4,10,2,0,0,.79529411,0,.49343139,0,1.4802942,2.3858824,0,0,0,0,Catholic,Muslim,2,2
89,110,1089.6,1,0,0,0,0,0,0,.33333334,.33333334,.33333334,0,0,0,0,1,0,0,0,0,1089.6,1,0,0,0,0,0,0,1,1,3,6,2,0,0,.79529411,0,2.2493629,360000,6.7480888,2.3858824,3.5999999,0,0,0,Lutheran,Muslim,2,2
25,110,432,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,1,0,0,0,0,432,1,0,0,0,0,0,0,1,1,3,5,2,0,0,.79529411,0,.42205879,0,1.2661763,2.3858824,0,0,0,0,Lutheran,Muslim,2,2
41,110,319.20001,1,0,0,0,0,.16666667,0,.41666669,.41666669,0,0,0,0,0,1,0,0,0,0,319.20001,1,0,0,0,0,0,0,1,1,3,10,2,0,0,.79529411,0,3.806601,15600,11.419804,2.3858824,.156,0,0,0,Catholic,Muslim,4,2
74,110,727.20001,1,0,0,0,0,0,0,0,.5,0,0,.5,0,0,1,0,0,0,0,727.20001,1,0,0,0,0,0,0,1,1,3,13,2,0,0,.79529411,0,1.113892,0,3.3416758,2.3858824,0,0,0,0,Catholic,Muslim,4,2
81,111,636,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,0,0,0,0,0,636,1,0,0,0,0,0,0,0,0,2,8,9,0,0,1.094314,4800,.49919611,29200,1.4975884,3.2829418,.292,.048,0,0,Lutheran,Catholic,3,3
59,111,336,1,0,0,0,0,0,.33333334,0,.33333334,0,0,.33333334,0,0,0,0,0,0,0,336,1,0,0,0,0,0,0,1,1,2,7,9,0,0,1.094314,4800,1.367157,2400,4.1014709,3.2829418,.024,.048,0,0,Catholic,Catholic,4,3
66,111,604.79999,1,0,0,0,1,0,.75,0,.25,0,0,0,0,0,0,0,0,0,0,604.79999,1,0,0,0,1,0,0,1,1,3,5,9,0,0,1.094314,4800,.99955893,0,2.9986768,3.2829418,0,.048,0,0,Catholic,Catholic,2,3
87,111,830.40002,1,0,0,0,0,0,.5,.25,.25,0,0,0,0,0,0,0,0,0,0,830.40002,1,0,0,0,0,0,0,1,1,3,5,9,0,0,1.094314,4800,.97764713,46800,2.9329414,3.2829418,.46799999,.048,0,0,Muslim,Catholic,2,3
98,111,1262.4,1,0,0,0,1,.16666667,.66666669,0,.16666667,0,0,0,0,0,0,0,0,0,0,1262.4,1,0,0,0,1,0,0,0,0,2,7,9,0,0,1.094314,4800,.53021568,0,1.590647,3.2829418,0,.048,0,0,Catholic,Catholic,2,3
60,111,388.79999,1,0,0,0,1,.125,.5,0,.125,0,.125,.125,0,0,0,0,0,0,0,388.79999,1,0,0,0,1,0,0,0,0,2,11,9,0,0,1.094314,4800,.56089872,35000,1.6826961,3.2829418,.34999999,.048,0,0,Catholic,Catholic,2,3
49,111,463.20001,1,0,0,0,0,0,.25,.25,.5,0,0,0,0,0,0,0,0,0,0,463.20001,1,0,0,0,0,0,0,0,0,2,8,9,0,0,1.094314,4800,.89058822,34800,2.6717646,3.2829418,.34799999,.048,0,0,Lutheran,Catholic,2,3
15,111,76.800003,1,0,0,0,1,.16666667,0,0,.16666667,0,0,.66666669,0,0,0,0,0,0,0,76.800003,1,0,0,0,1,0,0,1,1,2,6,9,0,0,1.094314,4800,.99830061,60800,2.9949019,3.2829418,.60799998,.048,0,0,Catholic,Catholic,2,3
93,111,1221.6,1,0,0,0,0,0,0,0,.5,.5,0,0,0,0,0,0,0,0,0,1221.6,1,0,0,0,0,0,0,1,1,3,4,9,0,0,1.094314,4800,2.6060779,56000,7.8182335,3.2829418,.56,.048,0,0,Catholic,Catholic,2,3
114,111,273.60001,1,0,0,0,0,0,.25,.125,.375,.125,.125,0,0,0,0,0,0,0,0,273.60001,1,0,0,0,0,0,0,1,1,1,12,9,0,0,1.094314,4800,1.311118,506800,3.9333539,3.2829418,5.0679998,.048,1,1,Catholic,Catholic,2,3
86,111,820.79999,1,0,0,0,0,0,.29166669,.16666667,.125,0,.125,.29166669,0,0,0,0,0,0,0,820.79999,1,0,0,0,0,0,0,0,0,2,10,9,0,0,1.094314,4800,1.878503,0,5.635509,3.2829418,0,.048,0,0,Catholic,Catholic,5,3
7,111,379.20001,1,0,0,0,0,0,0,0,.33333334,.33333334,0,.33333334,0,0,0,0,0,0,0,379.20001,1,0,0,0,0,0,0,1,1,3,2,9,0,0,1.094314,4800,1.258889,0,3.7766669,3.2829418,0,.048,0,0,Catholic,Catholic,2,3
109,111,568.79999,1,0,0,0,1,0,0,0,.33333334,.33333334,0,.33333334,0,0,0,0,0,0,0,568.79999,1,0,0,0,1,0,0,1,1,2,11,9,0,0,1.094314,4800,.33662751,0,1.0098826,3.2829418,0,.048,0,0,Catholic,Catholic,2,3
47,111,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,1,3,4,9,0,0,1.094314,4800,1.42249,0,4.2674699,3.2829418,0,.048,0,0,Lutheran,Catholic,1,3
6,111,283.20001,1,0,0,0,0,0,.25,0,.75,0,0,0,0,0,0,0,0,0,0,283.20001,1,0,0,0,0,0,0,1,1,2,4,9,0,0,1.094314,4800,.43764701,8200,1.3129411,3.2829418,.082000002,.048,0,0,Catholic,Catholic,2,3
100,111,566.40002,1,0,0,0,0,.5,0,0,.25,.25,0,0,0,0,0,0,0,0,0,566.40002,1,0,0,0,0,0,0,1,1,2,12,9,0,0,1.094314,4800,.64525491,0,1.9357648,3.2829418,0,.048,0,0,Catholic,Catholic,3,3
67,111,566.40002,1,0,0,0,1,0,.41666669,0,.16666667,.25,0,.16666667,0,0,0,0,0,0,0,566.40002,1,0,0,0,1,0,0,1,1,3,6,9,0,0,1.094314,4800,.62176472,3200,1.8652942,3.2829418,.032000002,.048,0,0,Lutheran,Catholic,2,3
11,111,355.20001,1,0,0,0,0,.25,0,.41666669,.16666667,.16666667,0,0,0,0,0,0,0,0,0,355.20001,1,0,0,0,0,0,0,1,1,2,6,9,0,0,1.094314,4800,5.4656858,204800,16.397057,3.2829418,2.0480001,.048,0,0,Catholic,Catholic,6,3
102,111,314.39999,1,0,0,0,0,0,0,0,.5,.5,0,0,0,0,0,0,0,0,0,314.39999,1,0,0,0,0,0,0,1,1,3,5,9,0,0,1.094314,4800,.50522548,34000,1.5156765,3.2829418,.34,.048,0,0,Muslim,Catholic,3,3
61,111,333.60001,1,0,0,0,0,.5,.16666667,.16666667,.16666667,0,0,0,0,0,0,0,0,0,0,333.60001,1,0,0,0,0,0,0,1,1,2,12,9,0,0,1.094314,4800,1.895686,15200,5.687058,3.2829418,.152,.048,0,0,Muslim,Catholic,2,3
33,111,662.40002,1,0,0,0,0,0,0,.5,.25,0,0,.25,0,0,0,0,0,0,0,662.40002,1,0,0,0,0,0,0,1,1,2,10,9,0,0,1.094314,4800,1.3342,8600,4.0026002,3.2829418,.086000003,.048,0,0,Lutheran,Catholic,2,3
55,111,367.20001,1,0,0,0,0,.16666667,.41666669,0,.41666669,0,0,0,0,0,0,0,0,0,0,367.20001,1,0,0,0,0,0,0,1,1,2,12,9,0,0,1.094314,4800,.43005881,7000,1.2901764,3.2829418,.07,.048,0,0,Lutheran,Catholic,2,3
113,111,736.79999,1,0,0,0,0,.25,.25,0,.5,0,0,0,0,0,0,0,0,0,0,736.79999,1,0,0,0,0,0,0,1,1,3,6,9,0,0,1.094314,4800,.58764702,1200,1.7629411,3.2829418,.012,.048,0,0,Catholic,Catholic,2,3
108,111,57.599998,1,0,0,0,1,0,0,0,.375,.125,.125,.375,0,0,0,0,0,0,0,57.599998,1,0,0,0,1,0,0,0,0,1,22,9,0,0,1.094314,4800,2.0785489,40000,6.2356467,3.2829418,.40000001,.048,1,1,Catholic,Catholic,2,3
17,111,170.39999,0,1,0,0,0,.41666666,0,0,.41666666,.083333336,0,.083333336,0,0,0,0,0,0,0,170.39999,0,1,0,0,0,0,0,1,1,1,24,9,1,1,1.094314,4800,7.6963229,456000,23.088968,3.2829418,4.5599999,.048,0,1,Catholic,Catholic,9,3
75,111,830.40002,1,0,0,0,0,0,0,.66666669,.16666667,0,0,.16666667,0,0,0,0,0,0,0,830.40002,1,0,0,0,0,0,0,1,1,3,8,9,0,0,1.094314,4800,1.063373,17600,3.1901188,3.2829418,.176,.048,0,0,Catholic,Catholic,2,3
79,111,568.79999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,568.79999,1,0,0,0,0,0,0,0,0,3,6,9,0,0,1.094314,4800,.25999999,0,.77999997,3.2829418,0,.048,0,0,Lutheran,Catholic,1,3
52,111,580.79999,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,0,0,0,0,0,580.79999,1,0,0,0,0,0,0,0,0,2,5,9,0,0,1.094314,4800,.076503903,0,.22951171,3.2829418,0,.048,0,0,Lutheran,Catholic,2,3
12,111,132,1,0,0,0,1,.16666667,.66666669,0,.16666667,0,0,0,0,0,0,0,0,0,0,132,1,0,0,0,1,0,0,0,0,2,6,9,0,0,1.094314,4800,.43159801,0,1.2947941,3.2829418,0,.048,0,0,Lutheran,Catholic,2,3
45,111,513.59998,1,0,0,0,1,0,0,.33333334,.33333334,0,0,.33333334,0,0,0,0,0,0,0,513.59998,1,0,0,0,1,0,0,0,0,3,9,9,0,0,1.094314,4800,.4664706,1200,1.3994118,3.2829418,.012,.048,0,0,Catholic,Catholic,1,3
10,111,208.8,1,0,0,0,0,0,0,.75,.25,0,0,0,0,0,0,0,0,0,0,208.8,1,0,0,0,0,0,0,1,1,2,23,9,0,0,1.094314,4800,3.8885291,1630400,11.665587,3.2829418,16.304001,.048,0,0,Muslim,Catholic,4,3
89,111,1262.4,1,0,0,0,0,0,0,.33333334,.33333334,.33333334,0,0,0,0,0,0,0,0,0,1262.4,1,0,0,0,0,0,0,1,1,2,6,9,0,0,1.094314,4800,2.2493629,360000,6.7480888,3.2829418,3.5999999,.048,0,0,Lutheran,Catholic,2,3
23,111,232.8,1,0,0,0,0,.16666667,.66666669,0,.16666667,0,0,0,0,0,0,0,0,0,0,232.8,1,0,0,0,0,0,0,1,1,2,14,9,0,0,1.094314,4800,.78397059,0,2.3519118,3.2829418,0,.048,0,0,Muslim,Catholic,2,3
85,111,1113.6,1,0,0,0,0,.125,0,.125,.625,0,0,.125,0,0,0,0,0,0,0,1113.6,1,0,0,0,0,0,0,1,1,3,2,9,0,0,1.094314,4800,.27906859,39800,.83720577,3.2829418,.398,.048,0,0,Catholic,Catholic,2,3
25,111,264,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,0,0,0,0,0,264,1,0,0,0,0,0,0,1,1,2,5,9,0,0,1.094314,4800,.42205879,0,1.2661763,3.2829418,0,.048,0,0,Lutheran,Catholic,2,3
105,111,1339.2,1,0,0,0,0,0,.25,.5,0,.25,0,0,0,0,0,0,0,0,0,1339.2,1,0,0,0,0,0,0,1,1,3,9,9,0,0,1.094314,4800,3.5660779,22800,10.698234,3.2829418,.228,.048,0,0,Muslim,Catholic,2,3
80,111,614.40002,1,0,0,0,0,0,.5,0,.5,0,0,0,0,0,0,0,0,0,0,614.40002,1,0,0,0,0,0,0,0,0,4,3,9,0,0,1.094314,4800,.13454901,0,.40364701,3.2829418,0,.048,0,0,Muslim,Catholic,2,3
58,111,336,1,0,0,0,0,.125,0,.33333334,.45833334,0,0,.083333336,0,0,0,0,0,0,0,336,1,0,0,0,0,0,0,1,1,2,32,9,0,0,1.094314,4800,1.055392,14000,3.1661761,3.2829418,.14,.048,0,0,Lutheran,Catholic,7,3
74,111,792,1,0,0,0,0,0,0,0,.5,0,0,.5,0,0,0,0,0,0,0,792,1,0,0,0,0,0,0,1,1,2,13,9,0,0,1.094314,4800,1.113892,0,3.3416758,3.2829418,0,.048,0,0,Catholic,Catholic,4,3
5,111,314.39999,1,0,0,0,0,0,.25,0,.5,.25,0,0,0,0,0,0,0,0,0,314.39999,1,0,0,0,0,0,0,1,1,2,4,9,0,0,1.094314,4800,.48336601,52600,1.450098,3.2829418,.52600002,.048,0,0,Catholic,Catholic,2,3
101,111,364.79999,1,0,0,0,1,0,0,0,.5,0,0,.5,0,0,0,0,0,0,0,364.79999,1,0,0,0,1,0,0,1,1,3,8,9,0,0,1.094314,4800,1.002388,22200,3.007164,3.2829418,.222,.048,0,0,Catholic,Catholic,2,3
76,111,727.20001,1,0,0,0,0,.06666667,.73333335,.06666667,.06666667,.06666667,0,0,0,0,0,0,0,0,0,727.20001,1,0,0,0,0,0,0,1,1,3,11,9,0,0,1.094314,4800,2.0160091,29800,6.048027,3.2829418,.29800001,.048,0,0,Lutheran,Catholic,3,3
90,111,787.20001,1,0,0,0,0,.16666667,.29166669,.125,.125,.16666667,0,.125,0,0,0,0,0,0,0,787.20001,1,0,0,0,0,0,0,1,1,3,7,9,0,0,1.094314,4800,.98914713,7200,2.9674413,3.2829418,.071999997,.048,0,0,Catholic,Catholic,2,3
44,111,429.60001,1,0,0,0,0,.33333334,.33333334,0,.33333334,0,0,0,0,0,0,0,0,0,0,429.60001,1,0,0,0,0,0,0,0,0,3,10,9,0,0,1.094314,4800,1.2509561,7000,3.7528682,3.2829418,.07,.048,0,0,Lutheran,Catholic,1,3
92,111,988.79999,1,0,0,0,0,0,.25,0,.25,.25,0,.25,0,0,0,0,0,0,0,988.79999,1,0,0,0,0,0,0,1,1,3,5,9,0,0,1.094314,4800,.88039207,9600,2.6411762,3.2829418,.096000001,.048,0,0,Muslim,Catholic,1,3
63,111,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,3,5,9,0,0,1.094314,4800,1.442598,0,4.3277941,3.2829418,0,.048,0,0,Lutheran,Catholic,1,3
22,111,225.60001,1,0,0,0,0,.25,0,0,.75,0,0,0,0,0,0,0,0,0,0,225.60001,1,0,0,0,0,0,0,1,1,3,12,9,0,0,1.094314,4800,1.7299351,32800,5.189805,3.2829418,.32800001,.048,0,0,Muslim,Catholic,4,3
51,111,537.59998,1,0,0,0,0,.625,0,0,.125,.125,0,.125,0,0,0,0,0,0,0,537.59998,1,0,0,0,0,0,0,1,1,2,6,9,0,0,1.094314,4800,1.183804,180000,3.5514121,3.2829418,1.8,.048,0,0,Catholic,Catholic,4,3
48,111,468,1,0,0,0,0,.25,.5,0,.25,0,0,0,0,0,0,0,0,0,0,468,1,0,0,0,0,0,0,0,0,3,9,9,0,0,1.094314,4800,.99607837,2400,2.988235,3.2829418,.024,.048,0,0,Lutheran,Catholic,5,3
